,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalGoodSQ,TotalSQ,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
391,20,81.0,9672,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,1984,1985,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,338.0,0.8369692009144983,0.0,702.0,1040.0,0.6433747371158498,1.0,1097,0,0,1097,0.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1986.0,0.5868130055812731,2.0,480.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,5,2010,152000.0,2532.0,3234.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,60,120.0,13975,0.9055113206130321,1.0,0.8813474756752515,0.8869200359388869,1.0,2005,2006,525.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.7594051072641844,0.6993147444892988,0.0,0.8369692009144983,0.0,1090.0,1090.0,1.0,1.0,1117,1089,0,2206,0.0,0.0,2,1,4,1,1.0,10,1.0,1,0.7046498809455012,2005.0,1.0,3.0,670.0,0.7160470644230313,0.9004025767981475,1.0,148,95,0,0,0,0,0,8,2006,300000.0,4412.0,5502.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
393,80,94.0,7819,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,1976,1976,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.7594051072641844,0.6917926034843753,422.0,0.7079033928302456,127.0,480.0,1029.0,0.6433747371158498,1.0,1117,0,0,1117,1.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,1,0.6181148317212746,1976.0,0.5868130055812731,2.0,672.0,0.7160470644230313,0.9004025767981475,1.0,144,0,0,0,0,0,0,3,2010,107000.0,2783.0,3263.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
394,190,60.0,11340,0.6963988357605972,1.0,0.8813474756752515,0.2581335035177711,0.7193835183124695,1885,1950,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,777.0,777.0,0.7414515730156677,1.0,1246,1044,0,2290,0.0,0.0,2,0,4,2,0.4146595225774261,11,1.0,0,0.42838321266618695,1971.0,0.5868130055812731,2.0,560.0,0.7160470644230313,0.9004025767981475,0.553851524660112,0,0,114,0,0,0,0,4,2010,122500.0,4580.0,5357.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
395,160,21.0,1680,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,1972,1972,504.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6917926034843753,276.0,0.8369692009144983,0.0,207.0,483.0,0.6433747371158498,1.0,483,465,0,948,0.0,0.0,1,1,2,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1972.0,0.5868130055812731,1.0,264.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,7,2006,89000.0,2172.0,2379.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
396,50,65.0,6001,0.9055113206130321,1.0,1.0,0.3902550148728713,1.0,1940,1950,0.0,0.3826065808352946,0.7841157116243731,0.32701062821998905,0.8216378421610232,0.6057699985889117,0.645070279445945,368.0,0.8369692009144983,0.0,232.0,600.0,1.0,1.0,600,319,0,919,0.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1940.0,0.5868130055812731,1.0,231.0,0.7160470644230313,0.9004025767981475,1.0,0,0,45,0,0,0,0,3,2010,95000.0,2206.0,2438.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
397,20,78.0,11700,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1968,1968,41.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,912.0,912.0,1.0,1.0,1152,0,0,1152,1.0,0.0,1,1,3,1,0.4146595225774261,7,1.0,0,0.42838321266618695,1968.0,0.8540094627476195,2.0,412.0,0.7160470644230313,0.9004025767981475,1.0,0,126,0,0,0,0,0,9,2007,143450.0,2304.0,3216.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,60,102.0,12858,0.9055113206130321,1.0,0.8813474756752515,0.8869200359388869,1.0,2009,2010,162.0,1.0,0.7841157116243731,1.0,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,1590.0,1590.0,1.0,1.0,1627,707,0,2334,0.0,0.0,2,1,3,1,1.0,10,1.0,1,0.7046498809455012,2009.0,1.0,3.0,751.0,0.7160470644230313,0.9004025767981475,1.0,144,133,0,0,0,0,0,1,2010,376162.0,4668.0,6258.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,20,73.0,9300,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1960,1960,324.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,697.0,0.8369692009144983,0.0,571.0,1268.0,0.6433747371158498,1.0,1264,0,0,1264,1.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,2,0.7046498809455012,1960.0,0.5868130055812731,2.0,461.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,143,0,0,4,2010,167500.0,3225.0,3796.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,90,64.0,7018,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1979,1979,275.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.7594051072641844,1.0,1086.0,0.8369692009144983,0.0,0.0,1086.0,0.6433747371158498,1.0,1224,0,0,1224,2.0,0.0,0,2,2,2,0.4146595225774261,6,1.0,2,0.6181148317212746,1979.0,0.5868130055812731,2.0,528.0,0.7160470644230313,0.9004025767981475,1.0,120,0,0,0,0,0,0,6,2009,153337.0,3534.0,3534.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
401,70,54.0,6629,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1925,1950,0.0,0.3826065808352946,0.7094738284682306,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6317708762411675,551.0,0.8369692009144983,0.0,121.0,672.0,0.6433747371158498,1.0,697,672,0,1369,1.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1930.0,0.5868130055812731,1.0,300.0,0.7160470644230313,0.9004025767981475,1.0,147,0,0,0,0,0,0,7,2009,103600.0,3289.0,3410.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
402,20,75.0,10650,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7193835183124695,1976,1976,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,1.0,0.7594051072641844,0.645070279445945,182.0,0.8520883093409077,712.0,0.0,894.0,0.6433747371158498,1.0,894,0,0,894,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1976.0,0.5868130055812731,1.0,308.0,0.7160470644230313,0.9004025767981475,1.0,365,0,0,0,0,0,0,2,2010,128200.0,2682.0,2682.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,160,69.22459016393442,2117,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,2000,2000,216.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,378.0,0.8369692009144983,0.0,378.0,756.0,1.0,1.0,769,804,0,1573,0.0,0.0,2,1,3,1,0.629054883117901,5,1.0,0,0.42838321266618695,2000.0,0.5868130055812731,2.0,440.0,0.7160470644230313,0.9004025767981475,1.0,0,32,0,0,0,0,0,6,2010,177500.0,3524.0,3902.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
404,60,105.0,13650,0.6963988357605972,1.0,0.8813474756752515,0.6503097213045543,1.0,2002,2002,232.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,1.0,1.0,578.0,0.8369692009144983,0.0,1093.0,1671.0,1.0,1.0,1687,563,0,2250,1.0,0.0,2,1,3,1,0.629054883117901,7,1.0,1,1.0,2002.0,1.0,3.0,756.0,0.7160470644230313,0.9004025767981475,1.0,238,130,0,0,0,0,0,6,2010,320000.0,5078.0,6171.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
405,60,42.0,8433,0.9055113206130321,1.0,0.8813474756752515,0.3902550148728713,1.0,2000,2000,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,683.0,0.8369692009144983,0.0,111.0,794.0,1.0,1.0,819,695,0,1514,1.0,0.0,2,1,3,1,0.4146595225774261,7,1.0,1,0.6181148317212746,2000.0,1.0,2.0,394.0,0.7160470644230313,0.9004025767981475,1.0,0,72,0,0,0,0,0,6,2009,190000.0,3711.0,3822.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,160,21.0,1680,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,1971,1971,236.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,672.0,672.0,0.6433747371158498,1.0,672,546,0,1218,0.0,0.0,1,1,3,1,0.4146595225774261,7,1.0,0,0.42838321266618695,0.0,0.44230899713945215,0.0,0.0,0.40330918478621186,0.5074179226895721,0.553851524660112,201,0,0,0,0,0,0,4,2006,91500.0,2436.0,3108.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
407,190,50.0,6000,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.5507426858357786,1954,1954,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,811.0,811.0,0.6433747371158498,0.6527395624870053,811,576,0,1387,0.0,0.0,2,0,3,2,0.629054883117901,7,1.0,0,0.42838321266618695,1954.0,0.5868130055812731,1.0,256.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,11,2009,93000.0,2774.0,3585.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
408,70,50.0,8500,0.6963988357605972,1.0,0.8813474756752515,0.2581335035177711,0.5507426858357786,1920,1950,0.0,0.3826065808352946,0.43386955210660794,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,649.0,649.0,0.6433747371158498,1.0,649,668,0,1317,0.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1920.0,0.5868130055812731,1.0,250.0,0.7160470644230313,0.5137421869029298,0.553851524660112,0,54,172,0,0,0,0,7,2008,40000.0,2634.0,3283.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
409,70,60.0,6882,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7501703825045857,1914,2006,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,684.0,684.0,0.6433747371158498,1.0,773,582,0,1355,0.0,0.0,1,1,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,0.0,0.44230899713945215,0.0,0.0,0.40330918478621186,0.5074179226895721,1.0,136,0,115,0,0,0,0,3,2007,127000.0,2710.0,3394.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
410,30,66.0,8712,0.6963988357605972,1.0,0.8813474756752515,0.2581335035177711,0.7501703825045857,1896,1950,0.0,0.23981498234984366,0.43386955210660794,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,756.0,756.0,0.7414515730156677,1.0,952,0,0,952,0.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1896.0,0.8540094627476195,1.0,330.0,0.7160470644230313,0.9004025767981475,0.553851524660112,0,0,265,0,0,0,0,6,2010,50138.0,1904.0,2660.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
411,20,69.22459016393442,7917,0.9055113206130321,1.0,0.8813474756752515,0.3902550148728713,0.7501703825045857,1976,1976,174.0,0.3826065808352946,0.7094738284682306,0.42484263681731793,1.0,0.6057699985889117,0.6317708762411675,751.0,0.8369692009144983,0.0,392.0,1143.0,0.6433747371158498,1.0,1113,0,0,1113,1.0,0.0,1,1,3,1,0.4146595225774261,6,1.0,1,0.5137155819421768,1987.0,0.8540094627476195,1.0,504.0,0.7160470644230313,1.0,1.0,370,30,0,0,0,0,0,5,2007,148000.0,2977.0,3369.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
